Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612266450	00032544	00007844	00000000	00000043	00000777	00000004	-62.104000	-154.320000	-83.900000	359.999000	0.001000	True	1126,53
L		1631612266466	00032546	00007846	00000000	00000043	00000781	00000004	-62.162000	-154.320000	-83.900000	359.999000	0.001000	False	410,21
L		1631612266466	00032548	00007848	00000000	00000043	00000785	00000004	-62.225000	-154.310000	-83.900000	359.999000	0.001000	False	793,08
L		1631612266466	00032550	00007850	00000000	00000043	00000789	00000004	-62.293000	-154.310000	-83.900000	359.999000	0.001000	True	1138,48
L		1631612266466	00032552	00007852	00000000	00000043	00000793	00000004	-62.365000	-154.310000	-83.900000	359.999000	0.001000	False	2765,24
L		1631612266481	00032554	00007854	00000000	00000043	00000797	00000004	-62.440000	-154.310000	-83.900000	359.999000	0.001000	True	1364,1
L		1631612266481	00032556	00007856	00000000	00000043	00000801	00000004	-62.517000	-154.310000	-83.900000	359.999000	0.001000	True	1101,89
L		1631612266481	00032558	00007858	00000000	00000043	00000805	00000004	-62.594000	-154.310000	-83.900000	359.999000	0.001000	False	1446,19
L		1631612266481	00032560	00007860	00000000	00000043	00000809	00000004	-62.671000	-154.310000	-83.900000	359.999000	0.001000	True	1449,9
L		1631612266497	00032563	00007863	00000000	00000043	00000815	00000006	-62.784000	-154.310000	-83.900000	359.999000	0.001000	True	2692,09
L		1631612266497	00032565	00007865	00000000	00000043	00000819	00000004	-62.855000	-154.310000	-83.900000	359.999000	0.001000	False	2715,67
L		1631612266497	00032568	00007868	00000000	00000043	00000825	00000006	-62.966000	-154.320000	-83.900000	359.999000	0.001000	False	495,08
L		1631612266512	00032570	00007870	00000000	00000043	00000829	00000004	-63.039000	-154.320000	-83.900000	359.999000	0.001000	True	2934,03
L		1631612266512	00032573	00007873	00000000	00000043	00000835	00000006	-63.134000	-154.320000	-83.900000	359.999000	0.001000	False	591,46
L		1631612266512	00032576	00007876	00000000	00000043	00000841	00000006	-63.225000	-154.320000	-83.900000	359.999000	0.001000	False	1208,62
L		1631612266528	00032579	00007879	00000000	00000043	00000847	00000006	-63.311000	-154.320000	-83.900000	359.999000	0.001000	True	632,1
L		1631612266528	00032582	00007882	00000000	00000043	00000853	00000006	-63.395000	-154.310000	-83.900000	359.999000	0.001000	True	2613,15
L		1631612266528	00032584	00007884	00000000	00000043	00000857	00000004	-63.456000	-154.310000	-83.900000	359.999000	0.001000	False	643,49
L		1631612266544	00032586	00007886	00000000	00000043	00000861	00000004	-63.517000	-154.310000	-83.900000	359.999000	0.001000	True	1206,97
L		1631612266544	00032588	00007888	00000000	00000043	00000865	00000004	-63.579000	-154.310000	-83.900000	359.999000	0.001000	True	1593,62
L		1631612266544	00032590	00007890	00000000	00000043	00000869	00000004	-63.640000	-154.310000	-83.900000	359.999000	0.001000	True	990,94
L		1631612266544	00032592	00007892	00000000	00000043	00000873	00000004	-63.701000	-154.310000	-83.900000	359.999000	0.001000	True	2963,47
L		1631612266559	00032594	00007894	00000000	00000043	00000877	00000004	-63.763000	-154.310000	-83.900000	359.999000	0.001000	True	1565,6
L		1631612266559	00032596	00007896	00000000	00000043	00000881	00000004	-63.824000	-154.310000	-83.900000	359.999000	0.001000	False	290,18
L		1631612266559	00032598	00007898	00000000	00000043	00000885	00000004	-63.885000	-154.310000	-83.900000	359.999000	0.001000	False	1618,27
