Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612265434	00032035	00007335	00000000	00000042	00000759	00000004	-72.590000	-154.850000	-83.900000	359.999000	0.001000	False	1759,52
L		1631612265434	00032037	00007337	00000000	00000042	00000763	00000004	-72.532000	-154.850000	-83.900000	359.999000	0.001000	True	1760,34
L		1631612265449	00032039	00007339	00000000	00000042	00000767	00000004	-72.471000	-154.850000	-83.900000	359.999000	0.001000	False	1334,65
L		1631612265449	00032041	00007341	00000000	00000042	00000771	00000004	-72.412000	-154.850000	-83.900000	359.999000	0.001000	True	2628,03
L		1631612265449	00032043	00007343	00000000	00000042	00000775	00000004	-72.352000	-154.850000	-83.900000	359.999000	0.001000	False	2181,34
L		1631612265465	00032045	00007345	00000000	00000042	00000779	00000004	-72.291000	-154.850000	-83.900000	359.999000	0.001000	True	2817,89
L		1631612265465	00032047	00007347	00000000	00000042	00000783	00000004	-72.230000	-154.850000	-83.900000	359.999000	0.001000	False	1392,58
L		1631612265465	00032049	00007349	00000000	00000042	00000787	00000004	-72.168000	-154.850000	-83.900000	359.999000	0.001000	False	619,86
L		1631612265465	00032051	00007351	00000000	00000042	00000791	00000004	-72.105000	-154.850000	-83.900000	359.999000	0.001000	False	894,26
L		1631612265480	00032053	00007353	00000000	00000042	00000795	00000004	-72.043000	-154.850000	-83.900000	359.999000	0.001000	False	1767,3
L		1631612265480	00032055	00007356	00000000	00000042	00000799	00000004	-71.950000	-154.850000	-83.900000	359.999000	0.001000	False	407,42
L		1631612265480	00032058	00007358	00000000	00000042	00000805	00000006	-71.891000	-154.850000	-83.900000	359.999000	0.001000	False	1988,62
L		1631612265480	00032060	00007360	00000000	00000042	00000809	00000004	-71.831000	-154.850000	-83.900000	359.999000	0.001000	True	467,97
L		1631612265496	00032062	00007362	00000000	00000042	00000813	00000004	-71.772000	-154.850000	-83.900000	359.999000	0.001000	True	2334,42
L		1631612265496	00032064	00007364	00000000	00000042	00000817	00000004	-71.712000	-154.850000	-83.900000	359.999000	0.001000	True	1094,18
L		1631612265496	00032066	00007366	00000000	00000042	00000821	00000004	-71.654000	-154.850000	-83.900000	359.999000	0.001000	False	2168,48
L		1631612265496	00032068	00007368	00000000	00000042	00000825	00000004	-71.593000	-154.850000	-83.900000	359.999000	0.001000	True	480,78
L		1631612265512	00032070	00007370	00000000	00000042	00000829	00000004	-71.535000	-154.850000	-83.900000	359.999000	0.001000	False	1698,83
L		1631612265512	00032072	00007372	00000000	00000042	00000833	00000004	-71.474000	-154.850000	-83.900000	359.999000	0.001000	True	2548,06
L		1631612265512	00032074	00007374	00000000	00000042	00000837	00000004	-71.414000	-154.850000	-83.900000	359.999000	0.001000	False	1909,25
L		1631612265527	00032076	00007376	00000000	00000042	00000841	00000004	-71.354000	-154.850000	-83.900000	359.999000	0.001000	True	2414,3
L		1631612265527	00032078	00007378	00000000	00000042	00000845	00000004	-71.294000	-154.850000	-83.900000	359.999000	0.001000	False	810,55
L		1631612265527	00032080	00007380	00000000	00000042	00000849	00000004	-71.234000	-154.850000	-83.900000	359.999000	0.001000	True	633,8
L		1631612265527	00032082	00007382	00000000	00000042	00000853	00000004	-71.173000	-154.850000	-83.900000	359.999000	0.001000	False	1769,05
L		1631612265543	00032084	00007384	00000000	00000042	00000857	00000004	-71.112000	-154.850000	-83.900000	359.999000	0.001000	True	1811,03
L		1631612265543	00032086	00007386	00000000	00000042	00000861	00000004	-71.050000	-154.850000	-83.900000	359.999000	0.001000	True	1376,9
L		1631612265543	00032088	00007388	00000000	00000042	00000865	00000004	-70.987000	-154.850000	-83.900000	359.999000	0.001000	True	2367,02
L		1631612265543	00032090	00007390	00000000	00000042	00000869	00000004	-70.924000	-154.850000	-83.900000	359.999000	0.001000	False	2439,84
L		1631612265558	00032093	00007393	00000000	00000042	00000875	00000006	-70.833000	-154.850000	-83.900000	359.999000	0.001000	False	2225,75
L		1631612265558	00032095	00007395	00000000	00000042	00000879	00000004	-70.774000	-154.850000	-83.900000	359.999000	0.001000	False	1743,19
L		1631612265558	00032098	00007398	00000000	00000042	00000885	00000006	-70.685000	-154.850000	-83.900000	359.999000	0.001000	False	2001,28
