Status 	WindowsMs 		ProgGlob 	ProgLow 	ProgHi  	Sec     	Ms      	MsDiff  	X_Pos_J1	Y_Pos_J2	Z_Pos_J3	C_RotPos_J4	A_TiltPos_J5	LaseOn	PowerFeedback
L		1631612264433	00031530	00006830	00000000	00000041	00000749	00000004	-70.277000	-155.350000	-83.900000	359.999000	0.001000	True	240,76
L		1631612264433	00031532	00006832	00000000	00000041	00000753	00000004	-70.337000	-155.350000	-83.900000	359.999000	0.001000	True	1572,17
L		1631612264433	00031534	00006834	00000000	00000041	00000757	00000004	-70.398000	-155.350000	-83.900000	359.999000	0.001000	False	2766,72
L		1631612264433	00031536	00006836	00000000	00000041	00000761	00000004	-70.459000	-155.350000	-83.900000	359.999000	0.001000	False	2697,05
L		1631612264448	00031538	00006838	00000000	00000041	00000765	00000004	-70.520000	-155.350000	-83.900000	359.999000	0.001000	False	1293,61
L		1631612264448	00031540	00006840	00000000	00000041	00000769	00000004	-70.613000	-155.350000	-83.900000	359.999000	0.001000	False	983,46
L		1631612264448	00031543	00006843	00000000	00000041	00000775	00000006	-70.674000	-155.350000	-83.900000	359.999000	0.001000	False	889,27
L		1631612264464	00031545	00006845	00000000	00000041	00000779	00000004	-70.735000	-155.350000	-83.900000	359.999000	0.001000	False	201,42
L		1631612264464	00031548	00006848	00000000	00000041	00000785	00000006	-70.825000	-155.350000	-83.900000	359.999000	0.001000	True	1197,28
L		1631612264464	00031550	00006850	00000000	00000041	00000789	00000004	-70.886000	-155.350000	-83.900000	359.999000	0.001000	False	1611,13
L		1631612264464	00031552	00006852	00000000	00000041	00000793	00000004	-70.946000	-155.350000	-83.900000	359.999000	0.001000	True	1785,95
L		1631612264479	00031554	00006854	00000000	00000041	00000797	00000004	-71.005000	-155.350000	-83.900000	359.999000	0.001000	True	2804,09
L		1631612264479	00031556	00006856	00000000	00000041	00000801	00000004	-71.063000	-155.350000	-83.900000	359.999000	0.001000	False	783,59
L		1631612264479	00031558	00006858	00000000	00000041	00000805	00000004	-71.122000	-155.350000	-83.900000	359.999000	0.001000	True	439,98
L		1631612264479	00031560	00006860	00000000	00000041	00000809	00000004	-71.182000	-155.350000	-83.900000	359.999000	0.001000	True	1105,29
L		1631612264495	00031562	00006862	00000000	00000041	00000813	00000004	-71.241000	-155.350000	-83.900000	359.999000	0.001000	False	1455,67
L		1631612264495	00031564	00006864	00000000	00000041	00000817	00000004	-71.301000	-155.350000	-83.900000	359.999000	0.001000	False	1202,7
L		1631612264495	00031566	00006866	00000000	00000041	00000821	00000004	-71.361000	-155.350000	-83.900000	359.999000	0.001000	True	1483,24
L		1631612264511	00031568	00006868	00000000	00000041	00000825	00000004	-71.422000	-155.350000	-83.900000	359.999000	0.001000	False	1323,57
L		1631612264511	00031570	00006870	00000000	00000041	00000829	00000004	-71.484000	-155.350000	-83.900000	359.999000	0.001000	True	982,4
L		1631612264511	00031572	00006872	00000000	00000041	00000833	00000004	-71.545000	-155.350000	-83.900000	359.999000	0.001000	False	818
L		1631612264511	00031574	00006874	00000000	00000041	00000837	00000004	-71.606000	-155.350000	-83.900000	359.999000	0.001000	True	279,88
L		1631612264526	00031576	00006876	00000000	00000041	00000841	00000004	-71.667000	-155.350000	-83.900000	359.999000	0.001000	True	2389,09
L		1631612264526	00031578	00006878	00000000	00000041	00000845	00000004	-71.727000	-155.350000	-83.900000	359.999000	0.001000	True	2051,62
L		1631612264526	00031580	00006880	00000000	00000041	00000849	00000004	-71.789000	-155.350000	-83.900000	359.999000	0.001000	True	910,52
L		1631612264526	00031582	00006882	00000000	00000041	00000853	00000004	-71.849000	-155.350000	-83.900000	359.999000	0.001000	False	10,11
L		1631612264542	00031584	00006884	00000000	00000041	00000857	00000004	-71.909000	-155.350000	-83.900000	359.999000	0.001000	True	1000,27
L		1631612264542	00031587	00006887	00000000	00000041	00000863	00000006	-71.998000	-155.350000	-83.900000	359.999000	0.001000	True	2219,56
L		1631612264542	00031590	00006890	00000000	00000041	00000869	00000006	-72.087000	-155.350000	-83.900000	359.999000	0.001000	False	1694,13
L		1631612264558	00031592	00006892	00000000	00000041	00000873	00000004	-72.146000	-155.350000	-83.900000	359.999000	0.001000	False	1569,14
L		1631612264558	00031594	00006894	00000000	00000041	00000877	00000004	-72.203000	-155.350000	-83.900000	359.999000	0.001000	True	1785,23
L		1631612264558	00031596	00006896	00000000	00000041	00000881	00000004	-72.263000	-155.350000	-83.900000	359.999000	0.001000	True	2106,54
L		1631612264558	00031598	00006898	00000000	00000041	00000885	00000004	-72.322000	-155.350000	-83.900000	359.999000	0.001000	False	1857,1
